,hour,power,Day,School_name,Lat,Lon
368,9,0,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
369,10,0,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
370,11,0,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
371,12,0,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
372,13,0,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
373,14,0,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
374,15,28.48,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
375,16,209.98,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
376,17,252,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
377,18,252,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
378,19,252,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
379,20,228.32,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
380,21,201.44,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
381,22,194.4,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
382,23,194.4,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
383,24,182.24,Tue,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
384,1,163.04,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
385,2,148.64,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
386,3,136.8,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
387,4,103.2,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
388,5,40.5,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
389,6,29,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
390,7,0,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
391,8,0,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
392,9,0,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
393,10,0,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
394,11,0,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
395,12,0,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
396,13,0,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
397,14,0,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
398,15,28.48,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
399,16,209.98,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
400,17,252,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
401,18,252,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
402,19,252,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
403,20,228.32,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
404,21,201.44,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
405,22,194.4,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
406,23,194.4,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
407,24,182.24,Wed,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
408,1,163.04,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
409,2,148.64,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
410,3,136.8,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
411,4,103.2,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
412,5,40.5,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
413,6,29,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
414,7,0,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
415,8,0,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
416,9,0,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
417,10,0,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
418,11,0,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
419,12,0,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
420,13,0,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
421,14,0,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
422,15,28.48,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
423,16,209.98,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
424,17,252,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
425,18,252,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
426,19,252,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
427,20,228.32,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
428,21,201.44,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
429,22,194.4,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
430,23,194.4,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
431,24,182.24,Thu,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
432,1,163.04,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
433,2,148.64,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
434,3,136.8,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
435,4,103.2,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
436,5,40.5,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
437,6,29,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
438,7,0,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
439,8,0,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
440,9,0,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
441,10,0,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
442,11,0,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
443,12,0,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
444,13,0,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
445,14,0,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
446,15,28.48,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
447,16,209.98,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
448,17,252,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
449,18,252,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
450,19,252,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
451,20,228.32,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
452,21,201.44,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
453,22,194.4,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
454,23,194.4,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
455,24,182.24,Fri,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
456,1,163.04,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
457,2,148.64,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
458,3,136.8,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
459,4,103.2,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
460,5,40.5,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
461,6,29,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
462,7,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
463,8,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
464,9,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
465,10,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
466,11,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
467,12,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
468,13,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
469,14,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
470,15,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
471,16,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
472,17,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
473,18,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
474,19,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
475,20,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
476,21,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
477,22,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
478,23,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
479,24,0,Sat,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
480,1,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
481,2,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
482,3,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
483,4,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
484,5,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
485,6,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
486,7,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
487,8,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
488,9,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
489,10,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
490,11,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
491,12,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
492,13,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
493,14,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
494,15,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
495,16,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
496,17,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
497,18,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
498,19,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
499,20,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
500,21,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
501,22,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
502,23,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
503,24,0,Sun,BAILEY BRIDGE MIDDLE,37.4081273,-77.61696969
504,1,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
505,2,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
506,3,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
507,4,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
508,5,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
509,6,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
510,7,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
511,8,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
512,9,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
513,10,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
514,11,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
515,12,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
516,13,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
517,14,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
518,15,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
519,16,0,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
520,17,15.68,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
521,18,80.22,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
522,19,87.6,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
523,20,71.6,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
524,21,68.4,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
525,22,68.4,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
526,23,68.4,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
527,24,68.4,Mon,BELLWOOD ELEM,37.3921894,-77.44134898
528,1,68.4,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
529,2,68.4,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
530,3,68.4,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
531,4,68.4,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
532,5,66.8,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
533,6,47.92,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
534,7,8,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
535,8,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
536,9,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
537,10,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
538,11,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
539,12,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
540,13,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
541,14,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
542,15,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
543,16,0,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
544,17,15.68,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
545,18,80.22,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
546,19,87.6,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
547,20,71.6,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
548,21,68.4,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
549,22,68.4,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
550,23,68.4,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
551,24,68.4,Tue,BELLWOOD ELEM,37.3921894,-77.44134898
552,1,68.4,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
553,2,68.4,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
554,3,68.4,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
555,4,68.4,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
556,5,66.8,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
557,6,47.92,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
558,7,8,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
559,8,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
560,9,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
561,10,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
562,11,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
563,12,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
564,13,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
565,14,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
566,15,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
567,16,0,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
568,17,15.68,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
569,18,80.22,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
570,19,87.6,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
571,20,71.6,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
572,21,68.4,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
573,22,68.4,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
574,23,68.4,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
575,24,68.4,Wed,BELLWOOD ELEM,37.3921894,-77.44134898
576,1,68.4,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
577,2,68.4,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
578,3,68.4,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
579,4,68.4,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
580,5,66.8,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
581,6,47.92,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
582,7,8,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
583,8,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
584,9,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
585,10,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
586,11,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
587,12,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
588,13,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
589,14,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
590,15,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
591,16,0,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
592,17,15.68,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
593,18,80.22,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
594,19,87.6,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
595,20,71.6,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
596,21,68.4,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
597,22,68.4,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
598,23,68.4,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
599,24,68.4,Thu,BELLWOOD ELEM,37.3921894,-77.44134898
600,1,68.4,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
601,2,68.4,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
602,3,68.4,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
603,4,68.4,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
604,5,66.8,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
605,6,47.92,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
606,7,8,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
607,8,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
608,9,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
609,10,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
610,11,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
611,12,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
612,13,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
613,14,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
614,15,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
615,16,0,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
616,17,15.68,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
617,18,80.22,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
618,19,87.6,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
619,20,71.6,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
620,21,68.4,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
621,22,68.4,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
622,23,68.4,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
623,24,68.4,Fri,BELLWOOD ELEM,37.3921894,-77.44134898
624,1,68.4,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
625,2,68.4,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
626,3,68.4,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
627,4,68.4,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
628,5,66.8,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
629,6,47.92,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
630,7,8,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
631,8,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
632,9,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
633,10,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
634,11,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
635,12,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
636,13,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
637,14,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
638,15,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
639,16,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
640,17,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
641,18,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
642,19,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
643,20,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
644,21,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
645,22,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
646,23,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
647,24,0,Sat,BELLWOOD ELEM,37.3921894,-77.44134898
648,1,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
649,2,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
650,3,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
651,4,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
652,5,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
653,6,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
654,7,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
655,8,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
656,9,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
657,10,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
658,11,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
659,12,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
660,13,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
661,14,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
662,15,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
663,16,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
664,17,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
665,18,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
666,19,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
667,20,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
668,21,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
669,22,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
670,23,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
671,24,0,Sun,BELLWOOD ELEM,37.3921894,-77.44134898
672,1,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
673,2,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
674,3,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
675,4,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
676,5,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
677,6,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
678,7,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
679,8,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
680,9,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
681,10,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
682,11,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
683,12,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
684,13,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
685,14,0,Mon,BENSLEY ELEM,37.43617895,-77.45117532
686,15,13.76,Mon,BENSLEY ELEM,37.43617895,-77.45117532
687,16,82.66,Mon,BENSLEY ELEM,37.43617895,-77.45117532
688,17,125.28,Mon,BENSLEY ELEM,37.43617895,-77.45117532
689,18,117.6,Mon,BENSLEY ELEM,37.43617895,-77.45117532
690,19,117.6,Mon,BENSLEY ELEM,37.43617895,-77.45117532
691,20,117.6,Mon,BENSLEY ELEM,37.43617895,-77.45117532
692,21,117.6,Mon,BENSLEY ELEM,37.43617895,-77.45117532
693,22,106.08,Mon,BENSLEY ELEM,37.43617895,-77.45117532
694,23,98.4,Mon,BENSLEY ELEM,37.43617895,-77.45117532
695,24,98.4,Mon,BENSLEY ELEM,37.43617895,-77.45117532
696,1,98.4,Tue,BENSLEY ELEM,37.43617895,-77.45117532
697,2,70.4,Tue,BENSLEY ELEM,37.43617895,-77.45117532
698,3,68.4,Tue,BENSLEY ELEM,37.43617895,-77.45117532
699,4,66.48,Tue,BENSLEY ELEM,37.43617895,-77.45117532
700,5,35.44,Tue,BENSLEY ELEM,37.43617895,-77.45117532
701,6,30,Tue,BENSLEY ELEM,37.43617895,-77.45117532
702,7,5.5,Tue,BENSLEY ELEM,37.43617895,-77.45117532
703,8,0,Tue,BENSLEY ELEM,37.43617895,-77.45117532
704,9,0,Tue,BENSLEY ELEM,37.43617895,-77.45117532
705,10,0,Tue,BENSLEY ELEM,37.43617895,-77.45117532
706,11,0,Tue,BENSLEY ELEM,37.43617895,-77.45117532
707,12,0,Tue,BENSLEY ELEM,37.43617895,-77.45117532
708,13,0,Tue,BENSLEY ELEM,37.43617895,-77.45117532
709,14,0,Tue,BENSLEY ELEM,37.43617895,-77.45117532
710,15,13.76,Tue,BENSLEY ELEM,37.43617895,-77.45117532
711,16,82.66,Tue,BENSLEY ELEM,37.43617895,-77.45117532
712,17,125.28,Tue,BENSLEY ELEM,37.43617895,-77.45117532
713,18,117.6,Tue,BENSLEY ELEM,37.43617895,-77.45117532
714,19,117.6,Tue,BENSLEY ELEM,37.43617895,-77.45117532
715,20,117.6,Tue,BENSLEY ELEM,37.43617895,-77.45117532
716,21,117.6,Tue,BENSLEY ELEM,37.43617895,-77.45117532
717,22,106.08,Tue,BENSLEY ELEM,37.43617895,-77.45117532
718,23,98.4,Tue,BENSLEY ELEM,37.43617895,-77.45117532
719,24,98.4,Tue,BENSLEY ELEM,37.43617895,-77.45117532
720,1,98.4,Wed,BENSLEY ELEM,37.43617895,-77.45117532
721,2,70.4,Wed,BENSLEY ELEM,37.43617895,-77.45117532
722,3,68.4,Wed,BENSLEY ELEM,37.43617895,-77.45117532
723,4,66.48,Wed,BENSLEY ELEM,37.43617895,-77.45117532
724,5,35.44,Wed,BENSLEY ELEM,37.43617895,-77.45117532
725,6,30,Wed,BENSLEY ELEM,37.43617895,-77.45117532
726,7,5.5,Wed,BENSLEY ELEM,37.43617895,-77.45117532
727,8,0,Wed,BENSLEY ELEM,37.43617895,-77.45117532
728,9,0,Wed,BENSLEY ELEM,37.43617895,-77.45117532
729,10,0,Wed,BENSLEY ELEM,37.43617895,-77.45117532
730,11,0,Wed,BENSLEY ELEM,37.43617895,-77.45117532
731,12,0,Wed,BENSLEY ELEM,37.43617895,-77.45117532
732,13,0,Wed,BENSLEY ELEM,37.43617895,-77.45117532
733,14,0,Wed,BENSLEY ELEM,37.43617895,-77.45117532
734,15,13.76,Wed,BENSLEY ELEM,37.43617895,-77.45117532
735,16,82.66,Wed,BENSLEY ELEM,37.43617895,-77.45117532
736,17,125.28,Wed,BENSLEY ELEM,37.43617895,-77.45117532
